Stkcd,Trdmnt,,Msmvttl,Dturn,Beta,Mretwd
证券代码,月份,,个股总市值,换手率,Beta值,考虑现金红利再投资的月个股回报率
没有单位,没有单位,,千元,没有单位,没有单位,没有单位
000060,2012 ,11 ,15327650.74,0.049426,1.386436,-0.014589
000060,2012 ,12 ,18669614.96,0.13851,1.402285,0.218035
000060,2013 ,1 ,21145144.02,0.211591,1.356871,0.132597
000060,2013 ,2 ,21248291.06,0.334326,1.360952,0.004878
000060,2013 ,3 ,18587097.33,0.235168,1.256884,-0.125243
000060,2013 ,4 ,17906326.84,0.103507,1.286069,-0.036626
000060,2013 ,5 ,18752132.6,0.135716,1.206624,0.047235
000060,2013 ,6 ,13656668.63,0.100453,1.236967,-0.271727
000060,2013 ,7 ,13945480.35,0.120373,1.127031,0.021148
000060,2013 ,8 ,15018209.61,0.144559,1.068675,0.083257
000060,2013 ,9 ,14399327.34,0.104423,1.053579,-0.041209
000060,2013 ,10 ,13512262.76,0.076017,1.035345,-0.061605
000060,2013 ,11 ,13718556.85,0.068124,1.080529,0.015267
000060,2013 ,12 ,12955268.73,0.084027,1.081341,-0.055639
000060,2014 ,1 ,11366804.25,0.056085,1.053822,-0.122611
000060,2014 ,2 ,12274498.24,0.08951,1.065759,0.079855
000060,2014 ,3 ,11882539.47,0.087562,1.052036,-0.031933
000060,2014 ,4 ,11201768.98,0.065035,1.056574,-0.057292
000060,2014 ,5 ,11593727.75,0.072527,1.06817,0.034991
000060,2014 ,6 ,14027997.98,0.250444,1.09084,0.216516
000060,2014 ,7 ,17308073.98,0.588968,1.124876,0.233824
000060,2014 ,8 ,15657721.28,0.295228,1.107081,-0.095352
000060,2014 ,9 ,15802127.14,0.260554,1.040464,0.009223
000060,2014 ,10 ,15678350.69,0.198914,0.964808,-0.007833
000060,2014 ,11 ,16936744.62,0.380674,0.978341,0.080263
000060,2014 ,12 ,19577308.95,0.77506,0.951891,0.155907
000060,2015 ,1 ,21227661.66,0.584193,0.936468,0.084299
000060,2015 ,2 ,21805285.1,0.204593,0.925734,0.027211
000061,2008 ,1 ,11544617.3,0.453201,0.795914,0.031163
000061,2008 ,2 ,11699682.68,0.145254,0.785754,0.013432
000061,2008 ,3 ,9071324.54,0.230945,0.821717,-0.224652
000061,2008 ,4 ,10416516.69,0.315628,0.795195,0.148291
000061,2008 ,5 ,9141103.96,0.187649,0.80665,-0.122441
000061,2008 ,6 ,9158805.33,0.138474,0.7953,-0.136546
000061,2008 ,7 ,9154284.7,0.137492,0.786152,-0.000494
000061,2008 ,8 ,8015084.83,0.068923,0.77978,-0.124444
000061,2008 ,9 ,7540418.21,0.158402,0.783788,-0.059222
000061,2008 ,10 ,5347910.52,0.146696,0.807184,-0.290767
000061,2008 ,11 ,5415720.04,0.207357,0.765012,0.01268
000061,2008 ,12 ,7187808.73,0.26827,0.784392,0.327212
000061,2009 ,1 ,6184227.89,0.376058,0.731311,-0.139623
000061,2009 ,2 ,6667935.77,0.735091,0.725723,0.078216
000061,2009 ,3 ,6997942.08,0.402235,0.692166,0.049492
000061,2009 ,4 ,7223973.8,0.580796,0.686257,0.0323
000061,2009 ,5 ,7743846.76,0.33057,0.686032,0.071965
000061,2009 ,6 ,8745619.34,0.408111,0.660771,0.139123
000061,2009 ,7 ,8784044.74,1.167122,0.621183,0.004394
000061,2009 ,8 ,8115442.91,0.69526,0.621885,-0.076115
000061,2009 ,9 ,7984796.57,0.505056,0.636936,-0.016098
000061,2009 ,10 ,8246089.24,0.306838,0.643859,0.032724
000061,2009 ,11 ,9560237.67,0.850724,0.644425,0.159366
000061,2009 ,12 ,10666888.97,0.97442,0.638438,0.115756
000061,2010 ,1 ,11896501.53,1.163785,0.662763,0.115274
000061,2010 ,2 ,11942612,0.379668,0.661156,0.003876
000061,2010 ,3 ,11143363.84,0.540789,0.659156,-0.066924
000061,2010 ,4 ,11512247.61,0.696139,0.649461,0.033103
000061,2010 ,5 ,12296125.62,0.383606,0.634862,0.068091
000061,2010 ,6 ,12203904.67,0.24704,0.636023,-0.001565
000061,2010 ,7 ,12926302.05,0.272583,0.627989,0.059194
000061,2010 ,8 ,14294246.03,0.39246,0.627187,0.105826
000061,2010 ,9 ,16369217.23,0.29262,0.590372,0.145161
000061,2010 ,10 ,16830321.94,0.319664,0.55199,0.028169
000061,2010 ,11 ,15516173.51,0.414718,0.559008,-0.078082
000061,2010 ,12 ,13533423.26,0.3648,0.566857,-0.127786
000061,2011 ,1 ,13141484.25,0.300712,0.569078,-0.028961
000061,2011 ,2 ,14401837.13,0.374059,0.570609,0.095906
000061,2011 ,3 ,12834081.11,0.339247,0.571623,-0.108858
000061,2011 ,4 ,14371096.81,0.530384,0.559224,0.11976
000061,2011 ,5 ,12626583.99,0.219419,0.569542,-0.12139
000061,2011 ,6 ,12265385.3,0.16559,0.459311,-0.021848
000061,2011 ,7 ,13026208.07,0.196538,0.486354,0.06203
000061,2011 ,8 ,11573728.24,0.121129,0.550424,-0.111504
000061,2011 ,9 ,10420966.46,0.122848,0.522284,-0.099602
000061,2011 ,10 ,10482447.09,0.095417,0.576295,0.0059
000061,2011 ,11 ,10436336.62,0.106138,0.563586,-0.004399
000061,2011 ,12 ,8568862.54,0.096137,0.573159,-0.17894
000061,2012 ,1 ,8238404.16,0.101922,0.582656,-0.038565
000061,2012 ,2 ,9068392.64,0.226587,0.591176,0.100746
000061,2012 ,3 ,8223034.01,0.248925,0.56118,-0.09322
000061,2012 ,4 ,9129873.27,0.251436,0.580969,0.11028
000061,2012 ,5 ,9434202.37,0.137442,0.573803,0.041914
000061,2012 ,6 ,8023221.96,0.062424,0.594405,-0.14956
000061,2012 ,7 ,7179400.34,0.22573,0.610294,-0.105172
000061,2012 ,8 ,7539062.01,0.175875,0.624698,0.050096
000061,2012 ,9 ,7801891.7,0.135214,0.625887,0.034862
000061,2012 ,10 ,7041068.93,0.092899,0.53646,-0.097518
000061,2012 ,11 ,6141914.74,0.137948,0.600717,-0.127701
000061,2012 ,12 ,7884890.55,0.520781,0.612296,0.283784
000061,2013 ,1 ,10538147.25,0.483342,0.696826,0.089474
000061,2013 ,2 ,10096936.58,0.240859,0.685417,-0.041868
000061,2013 ,3 ,9570877.7,0.221377,0.75114,-0.052101
000061,2013 ,4 ,9248454.51,0.132547,0.757125,-0.033688
000061,2013 ,5 ,12404807.8,0.392075,0.845746,0.341284
000061,2013 ,6 ,10198754.43,0.244096,0.848612,-0.171208
000061,2013 ,7 ,10690874.03,0.321647,0.892952,0.048253
000061,2013 ,8 ,11030266.85,0.308748,0.915262,0.031746
000061,2013 ,9 ,12489656,0.362565,0.936112,0.132308
000061,2013 ,10 ,14899345.07,0.585424,0.950793,0.192935
000061,2013 ,11 ,14424195.11,0.432041,0.918108,-0.031891
000061,2013 ,12 ,14288437.98,0.252687,0.910352,-0.009412
000061,2014 ,1 ,13847227.31,0.138088,0.924783,-0.030879
000061,2014 ,2 ,13032684.53,0.169092,0.922288,-0.058824
000061,2014 ,3 ,15255707.54,0.217204,0.920209,0.170573
000061,2014 ,4 ,18598726.88,0.232834,0.927948,0.219132
000061,2014 ,5 ,16409643.15,0.22809,0.953059,-0.117701
000061,2014 ,6 ,15662978.93,0.114552,0.966924,-0.040441
000061,2014 ,7 ,16155098.53,0.121297,0.9945,0.031419
000061,2014 ,8 ,17359943.06,0.200791,0.994587,0.07458
000061,2014 ,9 ,21636292.67,0.269848,1.049567,0.246334
000061,2014 ,10 ,20567205.27,0.268074,1.066774,-0.049412
000061,2014 ,11 ,19498117.87,0.273602,1.055993,-0.05198
000061,2014 ,12 ,22230230.12,0.568414,1.003668,0.140122
000061,2015 ,1 ,21551444.46,0.299625,0.981443,-0.030534
000061,2015 ,2 ,22925985.41,0.193901,0.978588,0.06378
000063,2008 ,1 ,56899200.02,0.292739,0.284327,0.117601
000063,2008 ,2 ,54485100.78,0.07903,0.286326,-0.042428
000063,2008 ,3 ,47066941.52,0.098994,0.320289,-0.13615
000063,2008 ,4 ,49441072.23,0.12636,0.296663,0.050442
000063,2008 ,5 ,55420364.39,0.189183,0.283924,0.120938
000063,2008 ,6 ,50040600.19,0.127273,0.29941,-0.097072
000063,2008 ,7 ,49409097.4,0.094982,0.300337,-0.008586
000063,2008 ,8 ,33909301.28,0.133422,0.396303,-0.313703
000063,2008 ,9 ,33416888.98,0.12528,0.389533,-0.014521
000063,2008 ,10 ,18980255.76,0.217488,0.508523,-0.432016
000063,2008 ,11 ,23837231.59,0.35457,0.5405,0.255896
000063,2008 ,12 ,30440032.83,0.209429,0.562673,0.276995
000063,2009 ,1 ,32476829.14,0.162369,0.567981,0.066912
000063,2009 ,2 ,32510402.71,0.232701,0.559165,0.001034
000063,2009 ,3 ,39549660.3,0.174724,0.583399,0.216523
000063,2009 ,4 ,42750340.22,0.13878,0.575162,0.080928
000063,2009 ,5 ,39751101.69,0.138245,0.562953,-0.070157
000063,2009 ,6 ,40881411.73,0.170834,0.558145,0.037455
000063,2009 ,7 ,52586264.18,0.183159,0.589524,0.215302
000063,2009 ,8 ,50815423.66,0.160255,0.588862,-0.033675
000063,2009 ,9 ,58791905.31,0.095752,0.592341,0.15697
000063,2009 ,10 ,57513820.41,0.08821,0.580925,-0.021739
000063,2009 ,11 ,60501151.38,0.125662,0.576618,0.051941
000063,2009 ,12 ,69093577.56,0.128232,0.581701,0.142021
000063,2010 ,1 ,66876177.26,0.165459,0.579267,-0.032093
000063,2010 ,2 ,72042293.01,0.085379,0.578616,0.062399
000063,2010 ,3 ,66358852.47,0.086537,0.580831,-0.07889
000063,2010 ,4 ,58161582.46,0.208249,0.601167,-0.123529
000063,2010 ,5 ,54726535.98,0.112631,0.64261,-0.05906
000063,2010 ,6 ,45061564.29,0.07866,0.657186,-0.168844
000063,2010 ,7 ,53282255.07,0.11183,0.661158,0.182432
000063,2010 ,8 ,58177196.31,0.161148,0.664114,0.091868
000063,2010 ,9 ,57732201.65,0.141982,0.662882,-0.007649
000063,2010 ,10 ,64758433.09,0.211509,0.670351,0.121704
000063,2010 ,11 ,62228989.77,0.263445,0.672674,-0.03906
000063,2010 ,12 ,63938706.09,0.204965,0.670411,0.027475
000063,2011 ,1 ,61783995.11,0.140533,0.68364,-0.0337
000063,2011 ,2 ,75649091.82,0.206519,0.703907,0.224412
000063,2011 ,3 ,70262314.38,0.222275,0.759498,-0.071207
000063,2011 ,4 ,64594487.69,0.11956,0.843305,-0.080667
000063,2011 ,5 ,60870585.02,0.079566,0.835799,-0.05765
000063,2011 ,6 ,66233941.69,0.103398,0.871464,0.088111
000063,2011 ,7 ,60762849.47,0.122566,0.916359,-0.072777
000063,2011 ,8 ,52415686.52,0.19104,0.944343,-0.137373
000063,2011 ,9 ,53118309.67,0.13441,0.921478,0.013405
000063,2011 ,10 ,50054872.76,0.133941,0.927393,-0.057672
000063,2011 ,11 ,48818256.03,0.124327,0.921421,-0.024705
000063,2011 ,12 ,47497324.52,0.077603,0.854285,-0.027058
000063,2012 ,1 ,41595290.11,0.110773,0.877546,-0.12426
000063,2012 ,2 ,48199947.66,0.17558,0.89823,0.158784
000063,2012 ,3 ,46176393.01,0.149441,0.904305,-0.041983
000063,2012 ,4 ,47272485.11,0.102968,0.908312,0.023737
000063,2012 ,5 ,42916221.62,0.128224,0.91847,-0.092152
000063,2012 ,6 ,39234476.35,0.13133,0.992442,-0.085789
000063,2012 ,7 ,32067720.28,0.158537,1.017688,-0.167885
000063,2012 ,8 ,27880086.34,0.117732,0.983468,-0.130587
000063,2012 ,9 ,31365097.14,0.117252,1.005093,0.125
000063,2012 ,10 ,23270878.52,0.168007,0.894432,-0.258065
000063,2012 ,11 ,21781317.46,0.077745,0.828628,-0.06401
000063,2012 ,12 ,27402302.61,0.143004,0.83389,0.258065
000063,2013 ,1 ,30606264.14,0.309695,0.857956,0.116923
000063,2013 ,2 ,27542827.24,0.156254,0.855455,-0.100092
000063,2013 ,3 ,31477516.84,0.361516,0.803756,0.142857
000063,2013 ,4 ,31870985.8,0.148466,0.79233,0.0125
000063,2013 ,5 ,35496521.22,0.30132,0.816205,0.113757
000063,2013 ,6 ,35833780.33,0.249435,0.756352,0.009501
000063,2013 ,7 ,43253480.73,0.357856,0.743696,0.207059
000063,2013 ,8 ,46092078.23,0.278469,0.786911,0.065627
000063,2013 ,9 ,46612066.83,0.187665,0.767097,0.012195
000063,2013 ,10 ,42624769.54,0.227878,0.815873,-0.085542
000063,2013 ,11 ,45769680.08,0.203689,0.850406,0.073781
000063,2013 ,12 ,36699982.74,0.283175,0.857325,-0.19816
000063,2014 ,1 ,37261573.9,0.224022,0.858351,0.015302
000063,2014 ,2 ,36924619.2,0.211265,0.84943,-0.009043
000063,2014 ,3 ,35492561.73,0.227356,0.868317,-0.038783
000063,2014 ,4 ,37008857.88,0.273217,0.849525,0.042722
000063,2014 ,5 ,36924619.2,0.159567,0.85085,-0.002276
000063,2014 ,6 ,36840380.53,0.166294,0.81465,-0.002281
000063,2014 ,7 ,38946347.4,0.309528,0.776666,0.059538
000063,2014 ,8 ,39199063.43,0.300988,0.760577,0.006489
000063,2014 ,9 ,42568610.43,0.434434,0.752439,0.08596
000063,2014 ,10 ,42680928.66,0.27933,0.733627,0.002639
000063,2014 ,11 ,44028747.46,0.41032,0.736117,0.031579
000063,2014 ,12 ,50711682.34,0.958424,0.698896,0.151786
000063,2015 ,1 ,53856592.88,0.607291,0.706562,0.062016
000063,2015 ,2 ,57731571.93,0.338224,0.661113,0.07195
000069,2008 ,1 ,62067366.82,0.281864,0.487269,-0.057512
000069,2008 ,2 ,56300972.95,0.113925,0.480555,-0.092905
000069,2008 ,3 ,53457092.33,0.180652,0.482725,-0.050512
000069,2008 ,4 ,42461627.64,0.326524,0.48454,-0.200716
000069,2008 ,5 ,35410900.58,0.196166,0.50043,-0.166049
000069,2008 ,6 ,26499200.95,0.130432,0.560429,-0.251665
000069,2008 ,7 ,26761309.77,0.260109,0.553772,0.009891
000069,2008 ,8 ,23851901.95,0.093004,0.561913,-0.108717
000069,2008 ,9 ,25083813.37,0.234134,0.543357,0.051648
000069,2008 ,10 ,20496909.15,0.205087,0.557964,-0.182863
000069,2008 ,11 ,24638228.38,0.191871,0.572847,0.202046
000069,2008 ,12 ,21440500.87,0.224858,0.549024,-0.129787
000069,2009 ,1 ,23799480.18,0.151574,0.57452,0.110024
000069,2009 ,2 ,30090091.69,0.474834,0.586365,0.264317
000069,2009 ,3 ,34545941.5,0.377658,0.598811,0.148084
000069,2009 ,4 ,37376716.68,0.267662,0.622004,0.091046
000069,2009 ,5 ,42723736.45,0.149683,0.606332,0.143058
000069,2009 ,6 ,54780741.83,0.263723,0.62727,0.282209
000069,2009 ,7 ,57270775.55,0.512907,0.623818,0.045455
000069,2009 ,8 ,43588695.54,0.446781,0.680765,-0.238902
000069,2009 ,9 ,48490130.33,0.235719,0.681913,0.112447
000069,2009 ,10 ,50849109.64,0.168175,0.689429,0.048649
000069,2009 ,11 ,65319187.98,0.484952,0.686276,0.083505
000069,2009 ,12 ,53355397.6,0.483295,0.697222,-0.183159
000069,2010 ,1 ,47544413.71,0.526657,0.706142,-0.108911
000069,2010 ,2 ,47699787.61,0.289267,0.705158,0.003268
000069,2010 ,3 ,50247919.58,0.382579,0.706404,0.05342
000069,2010 ,4 ,39527120.41,0.713539,0.721953,-0.213358
000069,2010 ,5 ,38221979.65,0.452493,0.757656,-0.025158
000069,2010 ,6 ,34182258.22,0.323415,0.773872,-0.105691
000069,2010 ,7 ,42075252.39,0.304239,0.791743,0.230909
000069,2010 ,8 ,40863335.96,0.305912,0.786383,-0.028804
000069,2010 ,9 ,39433896.07,0.205411,0.786898,-0.034981
000069,2010 ,10 ,40179690.8,0.404482,0.788668,0.018913
000069,2010 ,11 ,36015670.25,0.425491,0.792912,-0.103635
000069,2010 ,12 ,37755857.94,0.311628,0.785392,0.048318
000069,2011 ,1 ,37755857.94,0.324948,0.87074,0
000069,2011 ,2 ,39682494.32,0.273614,0.896608,0.051029
000069,2011 ,3 ,45959599.92,0.685292,0.897346,0.158183
000069,2011 ,4 ,45642637.16,0.380603,0.799618,-0.002784
000069,2011 ,5 ,41167868.81,0.212508,0.76176,-0.098039
000069,2011 ,6 ,44244272.05,0.15718,0.776517,0.074728
000069,2011 ,7 ,43069645.36,0.209977,0.755015,-0.026549
000069,2011 ,8 ,41223803.41,0.160126,0.717725,-0.042857
000069,2011 ,9 ,35742212.19,0.128628,0.724504,-0.132972
000069,2011 ,10 ,39154223.05,0.17373,0.732622,0.095462
000069,2011 ,11 ,37643988.73,0.21268,0.725421,-0.038571
000069,2011 ,12 ,39937307.51,0.179924,0.722324,0.060921
000069,2012 ,1 ,41727214.85,0.122173,0.720808,0.044818
000069,2012 ,2 ,41615345.64,0.328051,0.716837,-0.002681
000069,2012 ,3 ,39210157.66,0.247138,0.745074,-0.057796
000069,2012 ,4 ,42454364.71,0.190804,0.735904,0.082739
000069,2012 ,5 ,44937861.14,0.230494,0.725921,0.06692
000069,2012 ,6 ,46392160.85,0.23365,0.679332,0.032362
000069,2012 ,7 ,45010576.12,0.279175,0.681122,-0.029781
000069,2012 ,8 ,39993242.11,0.176362,0.705343,-0.11147
000069,2012 ,9 ,40720391.97,0.132052,0.735581,0.018182
000069,2012 ,10 ,42829126.55,0.134426,0.735596,0.051786
000069,2012 ,11 ,41592971.8,0.152118,0.684878,-0.028862
000069,2012 ,12 ,54536239.25,0.3289,0.805563,0.311189
000069,2013 ,1 ,48646325.41,0.35252,0.789228,-0.108
000069,2013 ,2 ,48282750.48,0.235645,0.748941,-0.007474
000069,2013 ,3 ,42247406.67,0.297855,0.772704,-0.125
000069,2013 ,4 ,41883831.74,0.227843,0.763644,-0.008606
000069,2013 ,5 ,46755735.78,0.391452,0.750465,0.116319
000069,2013 ,6 ,37593647.59,0.210289,0.727904,-0.195956
000069,2013 ,7 ,43265416.47,0.343421,0.772514,0.166855
000069,2013 ,8 ,41956546.73,0.223982,0.698398,-0.030252
000069,2013 ,9 ,42174691.68,0.25159,0.684042,0.005199
000069,2013 ,10 ,42901841.54,0.270974,0.692146,0.017241
000069,2013 ,11 ,39629667.18,0.193216,0.668119,-0.076271
000069,2013 ,12 ,38538942.4,0.16897,0.684908,-0.027523
000069,2014 ,1 ,35630342.97,0.198307,0.668297,-0.075472
000069,2014 ,2 ,32867173.52,0.225613,0.660864,-0.077551
000069,2014 ,3 ,33521608.39,0.279628,0.652043,0.019912
000069,2014 ,4 ,35194053.06,0.304466,0.604741,0.049892
000069,2014 ,5 ,34466164.5,0.198304,0.608731,-0.006199
000069,2014 ,6 ,34102597.37,0.158061,0.585036,-0.010549
000069,2014 ,7 ,40355952.11,0.391396,0.547832,0.183369
000069,2014 ,8 ,38901683.56,0.27924,0.562102,-0.036036
000069,2014 ,9 ,39628817.83,0.265034,0.530537,0.018692
000069,2014 ,10 ,40065098.4,0.269916,0.539012,0.011009
000069,2014 ,11 ,46463879.99,0.76748,0.5628,0.15971
000069,2014 ,12 ,59988577.46,1.327853,0.500622,0.29108
000069,2015 ,1 ,57298180.65,0.590374,0.480997,-0.044848
000100,2008 ,1 ,13862734.93,0.492409,,-0.082192
000100,2008 ,2 ,15207627.13,0.214081,,0.097015
000100,2008 ,3 ,15569713.49,0.449836,,0.02381
000100,2008 ,4 ,13888598.24,0.324595,0.936999,-0.107973
000100,2008 ,5 ,13759281.69,0.402557,0.934584,-0.009311
000100,2008 ,6 ,10552231.07,0.167542,0.933829,-0.233083
000100,2008 ,7 ,11276403.79,0.236287,0.938498,0.068627
000100,2008 ,8 ,8405576.22,0.110263,0.946867,-0.254587
000100,2008 ,9 ,7448633.69,0.117508,0.977112,-0.113846
000100,2008 ,10 ,5431295.4,0.094413,0.972548,-0.270833
000100,2008 ,11 ,6414101.24,0.319662,0.966547,0.180952
000100,2008 ,12 ,6776187.6,0.471259,0.963759,0.056452
000100,2009 ,1 ,7319317.14,0.137748,0.957731,0.080153
000100,2009 ,2 ,8379712.91,0.737295,0.964226,0.144876
000100,2009 ,3 ,9310792.12,0.392687,0.937619,0.111111
000100,2009 ,4 ,10925383.86,0.693294,0.93588,0.033333
000100,2009 ,5 ,10984122.48,0.401851,0.926041,0.005376
000100,2009 ,6 ,11248446.28,0.480468,0.92281,0.024064
000100,2009 ,7 ,12570065.3,0.747507,0.899634,0.117493
000100,2009 ,8 ,9926827.27,0.409707,0.905394,-0.21028
000100,2009 ,9 ,10191151.07,0.317151,0.903898,0.026627
000100,2009 ,10 ,11365923.53,0.260397,0.901959,0.115274
000100,2009 ,11 ,14244116.05,0.666324,0.921951,0.25323
000100,2009 ,12 ,15066456.77,0.509278,0.921365,0.057732
000100,2010 ,1 ,15918166.8,0.70378,0.909652,0.05653
000100,2010 ,2 ,16681768.9,0.24808,0.91715,0.04797
000100,2010 ,3 ,15918166.8,0.354855,0.916573,-0.045775
000100,2010 ,4 ,13186820.84,0.297486,0.930915,-0.171587
000100,2010 ,5 ,11923940.44,0.240595,0.921496,-0.095768
000100,2010 ,6 ,11013491.79,0.204008,0.921221,-0.076355
000100,2010 ,7 ,17333867.52,0.282384,0.911607,0.090667
000100,2010 ,8 ,16655770.01,0.315061,0.903149,-0.03912
000100,2010 ,9 ,15892910.31,0.173663,0.905199,-0.045802
000100,2010 ,10 ,16825294.39,0.395975,0.905007,0.058667
000100,2010 ,11 ,15045288.43,0.35993,0.907769,-0.105793
000100,2010 ,12 ,14536715.3,0.174642,0.907703,-0.033803
000100,2011 ,1 ,16867675.48,0.236564,0.831107,0.16035
000100,2011 ,2 ,20427687.39,0.424267,0.818519,0.211055
000100,2011 ,3 ,18605300.34,0.569328,0.830175,-0.089212
000100,2011 ,4 ,23987699.3,1.037511,0.866601,0.289294
000100,2011 ,5 ,22970553.04,0.79502,0.829887,-0.042403
000100,2011 ,6 ,25343894.31,0.813283,0.789065,0.103321
000100,2011 ,7 ,22885790.85,0.522998,0.813922,-0.09699
000100,2011 ,8 ,19919114.26,0.479432,0.838395,-0.12963
000100,2011 ,9 ,17969583.93,0.314931,0.833261,-0.097872
000100,2011 ,10 ,18817205.81,0.369766,0.825848,0.04717
000100,2011 ,11 ,16952437.67,0.40997,0.831698,-0.099099
000100,2011 ,12 ,15596242.65,0.236875,0.800748,-0.08
000100,2012 ,1 ,17206724.23,0.293118,0.795227,0.103261
000100,2012 ,2 ,19580065.51,0.532108,0.797473,0.137931
000100,2012 ,3 ,17291486.42,0.519435,0.861205,-0.116883
000100,2012 ,4 ,17800059.55,0.259473,0.854779,0.029412
000100,2012 ,5 ,18478157.06,0.323626,0.858103,0.06235
000100,2012 ,6 ,17206724.23,0.148298,0.853052,-0.068807
000100,2012 ,7 ,15681004.84,0.157432,0.853488,-0.08867
000100,2012 ,8 ,15681004.84,0.136053,0.827823,0
000100,2012 ,9 ,16104815.78,0.209992,0.819849,0.027027
000100,2012 ,10 ,16782913.29,0.234616,0.773284,0.042105
000100,2012 ,11 ,17884821.74,0.259358,0.698247,0.065657
000100,2012 ,12 ,18562919.25,0.290067,0.67165,0.037915
000100,2013 ,1 ,20258163.01,0.367131,0.684608,0.091324
000100,2013 ,2 ,20766736.14,0.212704,0.668092,0.025105
000100,2013 ,3 ,22207693.35,0.356566,0.679692,0.069388
000100,2013 ,4 ,24241985.87,0.293824,0.669474,0.106909
000100,2013 ,5 ,24581034.62,0.375516,0.642146,0.013986
000100,2013 ,6 ,19241016.75,0.393124,0.711461,-0.217241
000100,2013 ,7 ,18359844.56,0.443287,0.68606,-0.048458
000100,2013 ,8 ,18700037.04,0.395558,0.623792,0.018519
000100,2013 ,9 ,19380038.38,0.500846,0.626107,0.036364
000100,2013 ,10 ,21080041.75,0.620922,0.605779,0.087719
000100,2013 ,11 ,20060039.73,0.461535,0.505539,-0.048387
000100,2013 ,12 ,19878385.62,0.423921,0.502329,-0.012712
000100,2014 ,1 ,21328739.94,0.573807,0.51568,0.072961
000100,2014 ,2 ,23717558.81,0.698867,0.525899,0.112
000100,2014 ,3 ,21584684.81,0.370975,0.54439,-0.068515
000100,2014 ,4 ,22496743.58,0.272298,0.512537,-0.059289
000100,2014 ,5 ,22213171.19,0.175742,0.491777,-0.012605
000100,2014 ,6 ,21551502.26,0.204569,0.469369,-0.029787
000100,2014 ,7 ,22969364.25,0.161128,0.466504,0.065789
000100,2014 ,8 ,23631033.18,0.348932,0.498766,0.028807
000100,2014 ,9 ,25521515.83,0.608053,0.497561,0.08
000100,2014 ,10 ,30058674.2,0.848912,0.500687,0.177778
000100,2014 ,11 ,30814867.26,0.609966,0.504211,0.025157
000100,2014 ,12 ,35919170.43,1.201881,0.462352,0.165644
000100,2015 ,1 ,36769887.62,0.698405,0.505655,0.023684
000100,2015 ,2 ,61257673.39,0.719642,0.516248,0.290488
000157,2008 ,1 ,41561325,0.153819,0.782547,-0.048738
000157,2008 ,2 ,43812405,0.09989,0.772693,0.054163
000157,2008 ,3 ,33462000,0.155144,0.841047,-0.236244
000157,2008 ,4 ,32077890,0.021389,0.841726,-0.041364
000157,2008 ,6 ,21065850,0.103736,0.905598,-0.341558
000157,2008 ,7 ,22054500,0.458588,0.89122,0.046931
000157,2008 ,8 ,16715790,0.193672,0.915454,-0.242069
000157,2008 ,9 ,22373910,0.247506,0.852778,0.33849
000157,2008 ,10 ,14616810,0.291187,0.895939,-0.346703
000157,2008 ,11 ,20761650,0.688059,0.939794,0.420395
000157,2008 ,12 ,17004780,0.614245,0.903058,-0.180952
000157,2009 ,1 ,22647690,0.467828,0.92734,0.331843
000157,2009 ,2 ,28442700,0.746983,0.925076,0.255876
000157,2009 ,3 ,31819320,0.45867,0.899855,0.118717
000157,2009 ,4 ,32412510,0.65705,0.89813,0.018642
000157,2009 ,5 ,30222270,0.438983,0.859171,-0.067574
000157,2009 ,6 ,33963930,0.665406,0.862664,0.123805
000157,2009 ,7 ,39803049,0.491462,0.863656,0.176387
000157,2009 ,8 ,35938188,0.572481,0.868067,-0.0971
000157,2009 ,9 ,39987090,0.454781,0.867237,0.112663
000157,2009 ,10 ,45140238,0.269692,0.872711,0.12887
000157,2009 ,11 ,43701372,0.376622,0.846277,-0.031875
000157,2009 ,12 ,43517331,0.292668,0.841187,-0.004211
000157,2010 ,1 ,36925317,0.43297,0.851847,-0.15148
000157,2010 ,2 ,45964995.72,0.203446,0.854084,0.056638
000157,2010 ,3 ,46615443.77,0.255626,0.852816,0.014151
000157,2010 ,4 ,39677331.21,0.241303,0.868935,-0.148837
000157,2010 ,5 ,35814063.99,0.249763,0.888951,-0.097367
000157,2010 ,6 ,32029638.96,0.127586,0.888421,-0.092995
000157,2010 ,7 ,44742941.8,0.590656,0.938176,0.396923
000157,2010 ,8 ,53809793.44,0.332559,0.939371,0.210987
000157,2010 ,9 ,52331502.41,0.440065,0.942616,-0.027473
000157,2010 ,10 ,74259486,0.743803,0.96002,0.419021
000157,2010 ,11 ,71204351.21,0.611618,0.969907,-0.041141
000157,2010 ,12 ,68447193.74,0.370179,0.973649,-0.021453
000157,2011 ,1 ,67152399.26,0.177578,0.963922,-0.016266
000157,2011 ,2 ,73380048.08,0.245047,1.032223,0.092739
000157,2011 ,3 ,74635233.11,0.421081,1.031464,0.017105
000157,2011 ,4 ,73814535.21,0.312086,1.082008,-0.010996
000157,2011 ,5 ,69035176.81,0.151006,1.003394,-0.064748
000157,2011 ,6 ,74249022.33,0.175052,0.977319,0.075524
000157,2011 ,7 ,72486935.64,0.191801,1.016541,-0.007807
000157,2011 ,8 ,67152399.25,0.143171,1.083453,-0.073593
000157,2011 ,9 ,59684048.31,0.108826,1.079273,-0.111215
000157,2011 ,10 ,61253029.6,0.083099,1.082956,0.026288
